op_id,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
26,model,rotary_emb,copy_,"[[B, 1, 10], [B, 1, 10]]",,,"[[B, 1, 10]]","[24, 25]",,other,,2,model.rotary_emb,aten.copy_.default,[],decode,True
27,model,rotary_emb,concat,"[[B, 1, d_rope/2], [B, 1, d_rope/2]]",,,"[[B, 1, d_rope]]",[18],,other,,2,model.rotary_emb,aten.cat.default,[],decode,False
28,model,rotary_emb,cos,"[[B, 1, d_rope]]",,,"[[B, 1, d_rope]]",[27],,other,,2,model.rotary_emb,aten.cos.default,[],decode,False
29,model,rotary_emb,elementwise_mul,"[[B, 1, d_rope]]",,,"[[B, 1, d_rope]]",[28],,other,,2,model.rotary_emb,aten.mul.Tensor,[],decode,False
30,model,rotary_emb,sin,"[[B, 1, d_rope]]",,,"[[B, 1, d_rope]]",[27],,other,,2,model.rotary_emb,aten.sin.default,[],decode,False
31,model,rotary_emb,elementwise_mul,"[[B, 1, d_rope]]",,,"[[B, 1, d_rope]]",[30],,other,,2,model.rotary_emb,aten.mul.Tensor,[],decode,False
32,model,rotary_emb,_to_copy,"[[B, 1, d_rope]]",,,"[[B, 1, d_rope]]",[29],,other,,2,model.rotary_emb,aten._to_copy.default,[],decode,True
33,model,rotary_emb,_to_copy,"[[B, 1, d_rope]]",,,"[[B, 1, d_rope]]",[31],,other,,2,model.rotary_emb,aten._to_copy.default,[],decode,True
34,input_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[0],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],decode,True
35,input_layernorm,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[34],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
36,input_layernorm,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[35],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mean.dim,[],decode,False
37,input_layernorm,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[36],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.add.Tensor,[],decode,False
38,input_layernorm,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[37],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.rsqrt.default,[],decode,False
39,input_layernorm,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[34, 38]",0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mul.Tensor,[],decode,False
40,input_layernorm,,_to_copy,[[d_model]],,,[[d_model]],[],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[model.layers.0.input_layernorm.weight],decode,True
41,input_layernorm,,elementwise_add,[[d_model]],,,[[d_model]],[40],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.add.Tensor,[model.layers.0.input_layernorm.weight],decode,False
42,input_layernorm,,elementwise_mul,"[[B, 1, d_model], [d_model]]",,,"[[B, 1, d_model]]","[39, 41]",0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mul.Tensor,[],decode,False
43,input_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[42],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],decode,True
44,linear_attn,in_proj_qkv,t,"[[2*n_h*d_head, d_model]]","[2*n_h*d_head, d_model]",0,"[[d_model, 2*n_h*d_head]]",[],0,linear_attn,in_proj_qkv,2,model.layers.0.linear_attn.in_proj_qkv,aten.t.default,[model.layers.0.linear_attn.in_proj_qkv.weight],decode,True
45,linear_attn,in_proj_qkv,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[43],0,linear_attn,in_proj_qkv,2,model.layers.0.linear_attn.in_proj_qkv,aten.view.default,[],decode,True
46,linear_attn,in_proj_qkv,matmul,"[[B, d_model], [d_model, 2*n_h*d_head]]","[2*n_h*d_head, d_model]",1,"[[B, 2*n_h*d_head]]","[44, 45]",0,linear_attn,in_proj_qkv,2,model.layers.0.linear_attn.in_proj_qkv,aten.mm.default,[model.layers.0.linear_attn.in_proj_qkv.weight],decode,False
47,linear_attn,in_proj_qkv,_unsafe_view,"[[B, 2*n_h*d_head]]",,,"[[B, 1, 2*n_h*d_head]]",[46],0,linear_attn,in_proj_qkv,2,model.layers.0.linear_attn.in_proj_qkv,aten._unsafe_view.default,[],decode,True
48,linear_attn,,transpose,"[[B, 1, 2*n_h*d_head]]",,,"[[B, 2*n_h*d_head, 1]]",[47],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],decode,True
49,linear_attn,in_proj_z,t,"[[n_v*d_v, d_model]]","[n_v*d_v, d_model]",0,"[[d_model, n_v*d_v]]",[],0,linear_attn,in_proj_z,2,model.layers.0.linear_attn.in_proj_z,aten.t.default,[model.layers.0.linear_attn.in_proj_z.weight],decode,True
50,linear_attn,in_proj_z,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[43],0,linear_attn,in_proj_z,2,model.layers.0.linear_attn.in_proj_z,aten.view.default,[],decode,True
51,linear_attn,in_proj_z,matmul,"[[B, d_model], [d_model, n_v*d_v]]","[n_v*d_v, d_model]",1,"[[B, n_v*d_v]]","[49, 50]",0,linear_attn,in_proj_z,2,model.layers.0.linear_attn.in_proj_z,aten.mm.default,[model.layers.0.linear_attn.in_proj_z.weight],decode,False
52,linear_attn,in_proj_z,_unsafe_view,"[[B, n_v*d_v]]",,,"[[B, 1, n_v*d_v]]",[51],0,linear_attn,in_proj_z,2,model.layers.0.linear_attn.in_proj_z,aten._unsafe_view.default,[],decode,True
53,linear_attn,,view,"[[B, 1, n_v*d_v]]",,,"[[B, 1, n_h_lin_v, d_head_lin_v]]",[52],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],decode,True
54,linear_attn,in_proj_b,t,"[[n_h_lin_v, d_model]]","[n_h_lin_v, d_model]",0,"[[d_model, n_h_lin_v]]",[],0,linear_attn,in_proj_b,2,model.layers.0.linear_attn.in_proj_b,aten.t.default,[model.layers.0.linear_attn.in_proj_b.weight],decode,True
55,linear_attn,in_proj_b,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[43],0,linear_attn,in_proj_b,2,model.layers.0.linear_attn.in_proj_b,aten.view.default,[],decode,True
56,linear_attn,in_proj_b,matmul,"[[B, d_model], [d_model, n_h_lin_v]]","[n_h_lin_v, d_model]",1,"[[B, n_h_lin_v]]","[54, 55]",0,linear_attn,in_proj_b,2,model.layers.0.linear_attn.in_proj_b,aten.mm.default,[model.layers.0.linear_attn.in_proj_b.weight],decode,False
57,linear_attn,in_proj_b,_unsafe_view,"[[B, n_h_lin_v]]",,,"[[B, 1, n_h_lin_v]]",[56],0,linear_attn,in_proj_b,2,model.layers.0.linear_attn.in_proj_b,aten._unsafe_view.default,[],decode,True
58,linear_attn,in_proj_a,t,"[[n_h_lin_v, d_model]]","[n_h_lin_v, d_model]",0,"[[d_model, n_h_lin_v]]",[],0,linear_attn,in_proj_a,2,model.layers.0.linear_attn.in_proj_a,aten.t.default,[model.layers.0.linear_attn.in_proj_a.weight],decode,True
59,linear_attn,in_proj_a,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[43],0,linear_attn,in_proj_a,2,model.layers.0.linear_attn.in_proj_a,aten.view.default,[],decode,True
60,linear_attn,in_proj_a,matmul,"[[B, d_model], [d_model, n_h_lin_v]]","[n_h_lin_v, d_model]",1,"[[B, n_h_lin_v]]","[58, 59]",0,linear_attn,in_proj_a,2,model.layers.0.linear_attn.in_proj_a,aten.mm.default,[model.layers.0.linear_attn.in_proj_a.weight],decode,False
61,linear_attn,in_proj_a,_unsafe_view,"[[B, n_h_lin_v]]",,,"[[B, 1, n_h_lin_v]]",[60],0,linear_attn,in_proj_a,2,model.layers.0.linear_attn.in_proj_a,aten._unsafe_view.default,[],decode,True
62,linear_attn,,squeeze,"[[2*n_h*d_head, 1, d_conv_lin]]","[2*n_h*d_head, 1, d_conv_lin]",0,"[[2*n_h*d_head, d_conv_lin]]",[],0,linear_attn,,1,model.layers.0.linear_attn,aten.squeeze.dim,[model.layers.0.linear_attn.conv1d.weight],decode,True
63,linear_attn,,concat,"[[B, 2*n_h*d_head, d_conv_lin], [B, 2*n_h*d_head, 1]]",,,"[[B, 2*n_h*d_head, 5]]",[48],0,linear_attn,,1,model.layers.0.linear_attn,aten.cat.default,[],decode,False
64,linear_attn,,slice,"[[B, 2*n_h*d_head, 5]]",,,"[[B, 2*n_h*d_head, d_conv_lin]]",[63],0,linear_attn,,1,model.layers.0.linear_attn,aten.slice.Tensor,[],decode,True
65,linear_attn,,copy_,"[[B, 2*n_h*d_head, d_conv_lin], [B, 2*n_h*d_head, d_conv_lin]]",,,"[[B, 2*n_h*d_head, d_conv_lin]]",[64],0,linear_attn,,1,model.layers.0.linear_attn,aten.copy_.default,[],decode,True
66,linear_attn,,unsqueeze,"[[2*n_h*d_head, d_conv_lin]]",,,"[[2*n_h*d_head, B, d_conv_lin]]",[62],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],decode,True
67,linear_attn,,conv1d,"[[B, 2*n_h*d_head, 5], [2*n_h*d_head, B, d_conv_lin]]",,,"[[B, 2*n_h*d_head, n_v/n_k]]","[63, 66]",0,linear_attn,,1,model.layers.0.linear_attn,aten.convolution.default,[],decode,False
68,linear_attn,,slice,"[[B, 2*n_h*d_head, n_v/n_k]]",,,"[[B, 2*n_h*d_head, 1]]",[67],0,linear_attn,,1,model.layers.0.linear_attn,aten.slice.Tensor,[],decode,True
69,linear_attn,,silu,"[[B, 2*n_h*d_head, 1]]",,,"[[B, 2*n_h*d_head, 1]]",[68],0,linear_attn,,1,model.layers.0.linear_attn,aten.silu.default,[],decode,False
70,linear_attn,,transpose,"[[B, 2*n_h*d_head, 1]]",,,"[[B, 1, 2*n_h*d_head]]",[69],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],decode,True
71,linear_attn,,split_with_sizes,"[[B, 1, 2*n_h*d_head]]",,,"[[B, 1, n_k*d_k], [B, 1, n_k*d_k], [B, 1, n_v*d_v]]",[70],0,linear_attn,,1,model.layers.0.linear_attn,aten.split_with_sizes.default,[],decode,True
72,linear_attn,,view,"[[B, 1, n_k*d_k]]",,,"[[B, 1, n_h_lin_k, d_head_lin_k]]",[71],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],decode,True
73,linear_attn,,view,"[[B, 1, n_k*d_k]]",,,"[[B, 1, n_h_lin_k, d_head_lin_k]]",[71],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],decode,True
74,linear_attn,,view,"[[B, 1, n_v*d_v]]",,,"[[B, 1, n_h_lin_v, d_head_lin_k]]",[71],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],decode,True
75,linear_attn,,sigmoid,"[[B, 1, n_h_lin_v]]",,,"[[B, 1, n_h_lin_v]]",[57],0,linear_attn,,1,model.layers.0.linear_attn,aten.sigmoid.default,[],decode,False
76,linear_attn,,_to_copy,[[n_h_lin_v]],,,[[n_h_lin_v]],[],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[model.layers.0.linear_attn.A_log],decode,True
77,linear_attn,,exp,[[n_h_lin_v]],,,[[n_h_lin_v]],[76],0,linear_attn,,1,model.layers.0.linear_attn,aten.exp.default,[model.layers.0.linear_attn.A_log],decode,False
78,linear_attn,,neg,[[n_h_lin_v]],,,[[n_h_lin_v]],[77],0,linear_attn,,1,model.layers.0.linear_attn,aten.neg.default,[],decode,False
79,linear_attn,,_to_copy,"[[B, 1, n_h_lin_v]]",,,"[[B, 1, n_h_lin_v]]",[61],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],decode,True
80,linear_attn,,elementwise_add,"[[B, 1, n_h_lin_v], [n_h_lin_v]]",,,"[[B, 1, n_h_lin_v]]",[79],0,linear_attn,,1,model.layers.0.linear_attn,aten.add.Tensor,[model.layers.0.linear_attn.dt_bias],decode,False
81,linear_attn,,softplus,"[[B, 1, n_h_lin_v]]",,,"[[B, 1, n_h_lin_v]]",[80],0,linear_attn,,1,model.layers.0.linear_attn,aten.softplus.default,[],decode,True
82,linear_attn,,elementwise_mul,"[[n_h_lin_v], [B, 1, n_h_lin_v]]",,,"[[B, 1, n_h_lin_v]]","[78, 81]",0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],decode,False
83,linear_attn,,unsqueeze,"[[B, 1, n_h_lin_k, d_head_lin_k]]",,,"[[B, 1, n_h_lin_k, 1, d_head_lin_k]]",[72],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],decode,True
84,linear_attn,,expand,"[[B, 1, n_h_lin_k, 1, d_head_lin_k]]",,,"[[B, 1, n_h_lin_k, n_v/n_k, d_head_lin_k]]",[83],0,linear_attn,,1,model.layers.0.linear_attn,aten.expand.default,[],decode,True
85,linear_attn,,clone,"[[B, 1, n_h_lin_k, n_v/n_k, d_head_lin_k]]",,,"[[B, 1, n_h_lin_k, n_v/n_k, d_head_lin_k]]",[84],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],decode,True
86,linear_attn,,view,"[[B, 1, n_h_lin_k, n_v/n_k, d_head_lin_k]]",,,"[[B, 1, n_h_lin_v, d_head_lin_k]]",[85],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],decode,True
87,linear_attn,,unsqueeze,"[[B, 1, n_h_lin_k, d_head_lin_k]]",,,"[[B, 1, n_h_lin_k, 1, d_head_lin_k]]",[73],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],decode,True
88,linear_attn,,expand,"[[B, 1, n_h_lin_k, 1, d_head_lin_k]]",,,"[[B, 1, n_h_lin_k, n_v/n_k, d_head_lin_k]]",[87],0,linear_attn,,1,model.layers.0.linear_attn,aten.expand.default,[],decode,True
89,linear_attn,,clone,"[[B, 1, n_h_lin_k, n_v/n_k, d_head_lin_k]]",,,"[[B, 1, n_h_lin_k, n_v/n_k, d_head_lin_k]]",[88],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],decode,True
90,linear_attn,,view,"[[B, 1, n_h_lin_k, n_v/n_k, d_head_lin_k]]",,,"[[B, 1, n_h_lin_v, d_head_lin_k]]",[89],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],decode,True
91,linear_attn,,elementwise_mul,"[[B, 1, n_h_lin_v, d_head_lin_k], [B, 1, n_h_lin_v, d_head_lin_k]]",,,"[[B, 1, n_h_lin_v, d_head_lin_k]]",[86],0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],decode,False
92,linear_attn,,sum,"[[B, 1, n_h_lin_v, d_head_lin_k]]",,,"[[B, 1, n_h_lin_v, 1]]",[91],0,linear_attn,,1,model.layers.0.linear_attn,aten.sum.dim_IntList,[],decode,True
93,linear_attn,,elementwise_add,"[[B, 1, n_h_lin_v, 1]]",,,"[[B, 1, n_h_lin_v, 1]]",[92],0,linear_attn,,1,model.layers.0.linear_attn,aten.add.Tensor,[],decode,False
94,linear_attn,,rsqrt,"[[B, 1, n_h_lin_v, 1]]",,,"[[B, 1, n_h_lin_v, 1]]",[93],0,linear_attn,,1,model.layers.0.linear_attn,aten.rsqrt.default,[],decode,False
95,linear_attn,,elementwise_mul,"[[B, 1, n_h_lin_v, d_head_lin_k], [B, 1, n_h_lin_v, 1]]",,,"[[B, 1, n_h_lin_v, d_head_lin_k]]","[86, 94]",0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],decode,False
96,linear_attn,,elementwise_mul,"[[B, 1, n_h_lin_v, d_head_lin_k], [B, 1, n_h_lin_v, d_head_lin_k]]",,,"[[B, 1, n_h_lin_v, d_head_lin_k]]",[90],0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],decode,False
97,linear_attn,,sum,"[[B, 1, n_h_lin_v, d_head_lin_k]]",,,"[[B, 1, n_h_lin_v, 1]]",[96],0,linear_attn,,1,model.layers.0.linear_attn,aten.sum.dim_IntList,[],decode,True
98,linear_attn,,elementwise_add,"[[B, 1, n_h_lin_v, 1]]",,,"[[B, 1, n_h_lin_v, 1]]",[97],0,linear_attn,,1,model.layers.0.linear_attn,aten.add.Tensor,[],decode,False
99,linear_attn,,rsqrt,"[[B, 1, n_h_lin_v, 1]]",,,"[[B, 1, n_h_lin_v, 1]]",[98],0,linear_attn,,1,model.layers.0.linear_attn,aten.rsqrt.default,[],decode,False
100,linear_attn,,elementwise_mul,"[[B, 1, n_h_lin_v, d_head_lin_k], [B, 1, n_h_lin_v, 1]]",,,"[[B, 1, n_h_lin_v, d_head_lin_k]]","[90, 99]",0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],decode,False
101,linear_attn,,transpose,"[[B, 1, n_h_lin_v, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_head_lin_k]]",[95],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],decode,True
102,linear_attn,,_to_copy,"[[B, n_h_lin_v, 1, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_head_lin_k]]",[101],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],decode,True
103,linear_attn,,transpose,"[[B, 1, n_h_lin_v, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_head_lin_k]]",[100],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],decode,True
104,linear_attn,,_to_copy,"[[B, n_h_lin_v, 1, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_head_lin_k]]",[103],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],decode,True
105,linear_attn,,transpose,"[[B, 1, n_h_lin_v, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_head_lin_k]]",[74],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],decode,True
106,linear_attn,,_to_copy,"[[B, n_h_lin_v, 1, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_head_lin_k]]",[105],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],decode,True
107,linear_attn,,transpose,"[[B, 1, n_h_lin_v]]",,,"[[B, n_h_lin_v, 1]]",[75],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],decode,True
108,linear_attn,,_to_copy,"[[B, n_h_lin_v, 1]]",,,"[[B, n_h_lin_v, 1]]",[107],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],decode,True
109,linear_attn,,transpose,"[[B, 1, n_h_lin_v]]",,,"[[B, n_h_lin_v, 1]]",[82],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],decode,True
110,linear_attn,,elementwise_mul,"[[B, n_h_lin_v, 1, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_head_lin_k]]",[102],0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],decode,False
111,linear_attn,,zeros,[],,,"[[B, n_h_lin_v, 1, d_head_lin_k]]",[],0,linear_attn,,1,model.layers.0.linear_attn,aten.zeros.default,[],decode,True
112,linear_attn,,select,"[[B, n_h_lin_v, 1, d_head_lin_k]]",,,"[[B, n_h_lin_v, d_head_lin_k]]",[110],0,linear_attn,,1,model.layers.0.linear_attn,aten.select.int,[],decode,True
113,linear_attn,,select,"[[B, n_h_lin_v, 1, d_head_lin_k]]",,,"[[B, n_h_lin_v, d_head_lin_k]]",[104],0,linear_attn,,1,model.layers.0.linear_attn,aten.select.int,[],decode,True
114,linear_attn,,select,"[[B, n_h_lin_v, 1, d_head_lin_k]]",,,"[[B, n_h_lin_v, d_head_lin_v]]",[106],0,linear_attn,,1,model.layers.0.linear_attn,aten.select.int,[],decode,True
115,linear_attn,,select,"[[B, n_h_lin_v, 1]]",,,"[[B, n_h_lin_v]]",[109],0,linear_attn,,1,model.layers.0.linear_attn,aten.select.int,[],decode,True
116,linear_attn,,exp,"[[B, n_h_lin_v]]",,,"[[B, n_h_lin_v]]",[115],0,linear_attn,,1,model.layers.0.linear_attn,aten.exp.default,[],decode,False
117,linear_attn,,unsqueeze,"[[B, n_h_lin_v]]",,,"[[B, n_h_lin_v, 1]]",[116],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],decode,True
118,linear_attn,,unsqueeze,"[[B, n_h_lin_v, 1]]",,,"[[B, n_h_lin_v, 1, 1]]",[117],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],decode,True
119,linear_attn,,select,"[[B, n_h_lin_v, 1]]",,,"[[B, n_h_lin_v]]",[108],0,linear_attn,,1,model.layers.0.linear_attn,aten.select.int,[],decode,True
120,linear_attn,,unsqueeze,"[[B, n_h_lin_v]]",,,"[[B, n_h_lin_v, 1]]",[119],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],decode,True
121,linear_attn,,elementwise_mul,"[[B, n_h_lin_v, d_head_lin_k, d_head_lin_v], [B, n_h_lin_v, 1, 1]]",,,"[[B, n_h_lin_v, d_head_lin_k, d_head_lin_v]]",[118],0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],decode,False
122,linear_attn,,unsqueeze,"[[B, n_h_lin_v, d_head_lin_k]]",,,"[[B, n_h_lin_v, d_head_lin_k, 1]]",[113],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],decode,True
123,linear_attn,,elementwise_mul,"[[B, n_h_lin_v, d_head_lin_k, d_head_lin_v], [B, n_h_lin_v, d_head_lin_k, 1]]",,,"[[B, n_h_lin_v, d_head_lin_k, d_head_lin_v]]","[121, 122]",0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],decode,False
124,linear_attn,,sum,"[[B, n_h_lin_v, d_head_lin_k, d_head_lin_v]]",,,"[[B, n_h_lin_v, d_head_lin_v]]",[123],0,linear_attn,,1,model.layers.0.linear_attn,aten.sum.dim_IntList,[],decode,True
125,linear_attn,,sub,"[[B, n_h_lin_v, d_head_lin_v], [B, n_h_lin_v, d_head_lin_v]]",,,"[[B, n_h_lin_v, d_head_lin_v]]","[114, 124]",0,linear_attn,,1,model.layers.0.linear_attn,aten.sub.Tensor,[],decode,True
126,linear_attn,,elementwise_mul,"[[B, n_h_lin_v, d_head_lin_v], [B, n_h_lin_v, 1]]",,,"[[B, n_h_lin_v, d_head_lin_v]]","[120, 125]",0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],decode,False
127,linear_attn,,unsqueeze,"[[B, n_h_lin_v, d_head_lin_k]]",,,"[[B, n_h_lin_v, d_head_lin_k, 1]]",[113],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],decode,True
128,linear_attn,,unsqueeze,"[[B, n_h_lin_v, d_head_lin_v]]",,,"[[B, n_h_lin_v, 1, d_head_lin_v]]",[126],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],decode,True
