op_id,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
32,model,rotary_emb,_to_copy,"[[3, 1, 1, 1]]",,,"[[3, 1, 1, 1]]",[31],,other,,2,model.rotary_emb,aten._to_copy.default,[],decode,True
33,model,rotary_emb,expand,"[[3, B, d_rope/2, 1]]",,,"[[3, B, d_rope/2, 1]]",[30],,other,,2,model.rotary_emb,aten.expand.default,[],decode,True
34,model,rotary_emb,view,"[[3, B, d_rope/2, 1]]",,,"[[3, d_rope/2, B]]",[33],,other,,2,model.rotary_emb,aten.view.default,[],decode,True
35,model,rotary_emb,expand,"[[3, 1, 1, 1]]",,,"[[3, 1, 1, 1]]",[32],,other,,2,model.rotary_emb,aten.expand.default,[],decode,True
36,model,rotary_emb,view,"[[3, 1, 1, 1]]",,,"[[3, B, 1]]",[35],,other,,2,model.rotary_emb,aten.view.default,[],decode,True
37,model,rotary_emb,batched_matmul,"[[3, d_rope/2, B], [3, B, 1]]",,,"[[3, d_rope/2, B]]","[34, 36]",,other,,2,model.rotary_emb,aten.bmm.default,[],decode,False
38,model,rotary_emb,_unsafe_view,"[[3, d_rope/2, B]]",,,"[[3, B, d_rope/2, 1]]",[37],,other,,2,model.rotary_emb,aten._unsafe_view.default,[],decode,True
39,model,rotary_emb,transpose,"[[3, B, d_rope/2, 1]]",,,"[[3, B, 1, d_rope/2]]",[38],,other,,2,model.rotary_emb,aten.transpose.int,[],decode,True
40,model,rotary_emb,select,"[[3, B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2]]",[39],,other,,2,model.rotary_emb,aten.select.int,[],decode,True
41,model,rotary_emb,select,"[[3, B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2]]",[39],,other,,2,model.rotary_emb,aten.select.int,[],decode,True
42,model,rotary_emb,slice,"[[B, 1, d_rope/2]]",,,"[[B, 1, 11]]",[41],,other,,2,model.rotary_emb,aten.slice.Tensor,[],decode,True
43,model,rotary_emb,slice,"[[B, 1, d_rope/2]]",,,"[[B, 1, 11]]",[40],,other,,2,model.rotary_emb,aten.slice.Tensor,[],decode,True
44,model,rotary_emb,copy_,"[[B, 1, 11], [B, 1, 11]]",,,"[[B, 1, 11]]","[42, 43]",,other,,2,model.rotary_emb,aten.copy_.default,[],decode,True
45,model,rotary_emb,select,"[[3, B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2]]",[39],,other,,2,model.rotary_emb,aten.select.int,[],decode,True
46,model,rotary_emb,slice,"[[B, 1, d_rope/2]]",,,"[[B, 1, 10]]",[45],,other,,2,model.rotary_emb,aten.slice.Tensor,[],decode,True
47,model,rotary_emb,slice,"[[B, 1, d_rope/2]]",,,"[[B, 1, 10]]",[40],,other,,2,model.rotary_emb,aten.slice.Tensor,[],decode,True
48,model,rotary_emb,copy_,"[[B, 1, 10], [B, 1, 10]]",,,"[[B, 1, 10]]","[46, 47]",,other,,2,model.rotary_emb,aten.copy_.default,[],decode,True
49,model,rotary_emb,concat,"[[B, 1, d_rope/2], [B, 1, d_rope/2]]",,,"[[B, 1, d_rope]]",[40],,other,,2,model.rotary_emb,aten.cat.default,[],decode,False
50,model,rotary_emb,cos,"[[B, 1, d_rope]]",,,"[[B, 1, d_rope]]",[49],,other,,2,model.rotary_emb,aten.cos.default,[],decode,False
51,model,rotary_emb,elementwise_mul,"[[B, 1, d_rope]]",,,"[[B, 1, d_rope]]",[50],,other,,2,model.rotary_emb,aten.mul.Tensor,[],decode,False
52,model,rotary_emb,sin,"[[B, 1, d_rope]]",,,"[[B, 1, d_rope]]",[49],,other,,2,model.rotary_emb,aten.sin.default,[],decode,False
53,model,rotary_emb,elementwise_mul,"[[B, 1, d_rope]]",,,"[[B, 1, d_rope]]",[52],,other,,2,model.rotary_emb,aten.mul.Tensor,[],decode,False
54,model,rotary_emb,_to_copy,"[[B, 1, d_rope]]",,,"[[B, 1, d_rope]]",[51],,other,,2,model.rotary_emb,aten._to_copy.default,[],decode,True
55,model,rotary_emb,_to_copy,"[[B, 1, d_rope]]",,,"[[B, 1, d_rope]]",[53],,other,,2,model.rotary_emb,aten._to_copy.default,[],decode,True
56,input_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[0],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],decode,True
57,input_layernorm,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[56],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
58,input_layernorm,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[57],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mean.dim,[],decode,False
59,input_layernorm,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[58],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.add.Tensor,[],decode,False
60,input_layernorm,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[59],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.rsqrt.default,[],decode,False
61,input_layernorm,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[56, 60]",0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mul.Tensor,[],decode,False
62,input_layernorm,,_to_copy,[[d_model]],,,[[d_model]],[],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[model.layers.0.input_layernorm.weight],decode,True
63,input_layernorm,,elementwise_add,[[d_model]],,,[[d_model]],[62],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.add.Tensor,[model.layers.0.input_layernorm.weight],decode,False
64,input_layernorm,,elementwise_mul,"[[B, 1, d_model], [d_model]]",,,"[[B, 1, d_model]]","[61, 63]",0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mul.Tensor,[],decode,False
65,input_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[64],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],decode,True
66,linear_attn,in_proj_qkv,t,"[[2*d_k_lin+d_v_lin, d_model]]","[2*d_k_lin+d_v_lin, d_model]",0,"[[d_model, 2*d_k_lin+d_v_lin]]",[],0,linear_attn,in_proj_qkv,2,model.layers.0.linear_attn.in_proj_qkv,aten.t.default,[model.layers.0.linear_attn.in_proj_qkv.weight],decode,True
67,linear_attn,in_proj_qkv,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[65],0,linear_attn,in_proj_qkv,2,model.layers.0.linear_attn.in_proj_qkv,aten.view.default,[],decode,True
68,linear_attn,in_proj_qkv,matmul,"[[B, d_model], [d_model, 2*d_k_lin+d_v_lin]]","[2*d_k_lin+d_v_lin, d_model]",1,"[[B, 2*d_k_lin+d_v_lin]]","[66, 67]",0,linear_attn,in_proj_qkv,2,model.layers.0.linear_attn.in_proj_qkv,aten.mm.default,[model.layers.0.linear_attn.in_proj_qkv.weight],decode,False
69,linear_attn,in_proj_qkv,_unsafe_view,"[[B, 2*d_k_lin+d_v_lin]]",,,"[[B, 1, 2*d_k_lin+d_v_lin]]",[68],0,linear_attn,in_proj_qkv,2,model.layers.0.linear_attn.in_proj_qkv,aten._unsafe_view.default,[],decode,True
70,linear_attn,,transpose,"[[B, 1, 2*d_k_lin+d_v_lin]]",,,"[[B, 2*d_k_lin+d_v_lin, 1]]",[69],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],decode,True
71,linear_attn,in_proj_z,t,"[[n_v*d_v, d_model]]","[n_v*d_v, d_model]",0,"[[d_model, n_v*d_v]]",[],0,linear_attn,in_proj_z,2,model.layers.0.linear_attn.in_proj_z,aten.t.default,[model.layers.0.linear_attn.in_proj_z.weight],decode,True
72,linear_attn,in_proj_z,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[65],0,linear_attn,in_proj_z,2,model.layers.0.linear_attn.in_proj_z,aten.view.default,[],decode,True
73,linear_attn,in_proj_z,matmul,"[[B, d_model], [d_model, n_v*d_v]]","[n_v*d_v, d_model]",1,"[[B, n_v*d_v]]","[71, 72]",0,linear_attn,in_proj_z,2,model.layers.0.linear_attn.in_proj_z,aten.mm.default,[model.layers.0.linear_attn.in_proj_z.weight],decode,False
74,linear_attn,in_proj_z,_unsafe_view,"[[B, n_v*d_v]]",,,"[[B, 1, n_v*d_v]]",[73],0,linear_attn,in_proj_z,2,model.layers.0.linear_attn.in_proj_z,aten._unsafe_view.default,[],decode,True
75,linear_attn,,view,"[[B, 1, n_v*d_v]]",,,"[[B, 1, n_h_lin_v, d_head_lin_v]]",[74],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],decode,True
76,linear_attn,in_proj_b,t,"[[n_h_lin_v, d_model]]","[n_h_lin_v, d_model]",0,"[[d_model, n_h_lin_v]]",[],0,linear_attn,in_proj_b,2,model.layers.0.linear_attn.in_proj_b,aten.t.default,[model.layers.0.linear_attn.in_proj_b.weight],decode,True
77,linear_attn,in_proj_b,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[65],0,linear_attn,in_proj_b,2,model.layers.0.linear_attn.in_proj_b,aten.view.default,[],decode,True
78,linear_attn,in_proj_b,matmul,"[[B, d_model], [d_model, n_h_lin_v]]","[n_h_lin_v, d_model]",1,"[[B, n_h_lin_v]]","[76, 77]",0,linear_attn,in_proj_b,2,model.layers.0.linear_attn.in_proj_b,aten.mm.default,[model.layers.0.linear_attn.in_proj_b.weight],decode,False
79,linear_attn,in_proj_b,_unsafe_view,"[[B, n_h_lin_v]]",,,"[[B, 1, n_h_lin_v]]",[78],0,linear_attn,in_proj_b,2,model.layers.0.linear_attn.in_proj_b,aten._unsafe_view.default,[],decode,True
80,linear_attn,in_proj_a,t,"[[n_h_lin_v, d_model]]","[n_h_lin_v, d_model]",0,"[[d_model, n_h_lin_v]]",[],0,linear_attn,in_proj_a,2,model.layers.0.linear_attn.in_proj_a,aten.t.default,[model.layers.0.linear_attn.in_proj_a.weight],decode,True
81,linear_attn,in_proj_a,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[65],0,linear_attn,in_proj_a,2,model.layers.0.linear_attn.in_proj_a,aten.view.default,[],decode,True
82,linear_attn,in_proj_a,matmul,"[[B, d_model], [d_model, n_h_lin_v]]","[n_h_lin_v, d_model]",1,"[[B, n_h_lin_v]]","[80, 81]",0,linear_attn,in_proj_a,2,model.layers.0.linear_attn.in_proj_a,aten.mm.default,[model.layers.0.linear_attn.in_proj_a.weight],decode,False
83,linear_attn,in_proj_a,_unsafe_view,"[[B, n_h_lin_v]]",,,"[[B, 1, n_h_lin_v]]",[82],0,linear_attn,in_proj_a,2,model.layers.0.linear_attn.in_proj_a,aten._unsafe_view.default,[],decode,True
84,linear_attn,,squeeze,"[[2*d_k_lin+d_v_lin, 1, d_conv_lin]]","[2*d_k_lin+d_v_lin, 1, d_conv_lin]",0,"[[2*d_k_lin+d_v_lin, d_conv_lin]]",[],0,linear_attn,,1,model.layers.0.linear_attn,aten.squeeze.dim,[model.layers.0.linear_attn.conv1d.weight],decode,True
85,linear_attn,,concat,"[[B, 2*d_k_lin+d_v_lin, d_conv_lin], [B, 2*d_k_lin+d_v_lin, 1]]",,,"[[B, 2*d_k_lin+d_v_lin, 5]]",[70],0,linear_attn,,1,model.layers.0.linear_attn,aten.cat.default,[],decode,False
86,linear_attn,,slice,"[[B, 2*d_k_lin+d_v_lin, 5]]",,,"[[B, 2*d_k_lin+d_v_lin, d_conv_lin]]",[85],0,linear_attn,,1,model.layers.0.linear_attn,aten.slice.Tensor,[],decode,True
87,linear_attn,,copy_,"[[B, 2*d_k_lin+d_v_lin, d_conv_lin], [B, 2*d_k_lin+d_v_lin, d_conv_lin]]",,,"[[B, 2*d_k_lin+d_v_lin, d_conv_lin]]",[86],0,linear_attn,,1,model.layers.0.linear_attn,aten.copy_.default,[],decode,True
88,linear_attn,,unsqueeze,"[[2*d_k_lin+d_v_lin, d_conv_lin]]",,,"[[2*d_k_lin+d_v_lin, 1, d_conv_lin]]",[84],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],decode,True
89,linear_attn,,conv1d,"[[B, 2*d_k_lin+d_v_lin, 5], [2*d_k_lin+d_v_lin, 1, d_conv_lin]]",,,"[[B, 2*d_k_lin+d_v_lin, 2]]","[85, 88]",0,linear_attn,,1,model.layers.0.linear_attn,aten.convolution.default,[],decode,False
90,linear_attn,,slice,"[[B, 2*d_k_lin+d_v_lin, 2]]",,,"[[B, 2*d_k_lin+d_v_lin, 1]]",[89],0,linear_attn,,1,model.layers.0.linear_attn,aten.slice.Tensor,[],decode,True
91,linear_attn,,silu,"[[B, 2*d_k_lin+d_v_lin, 1]]",,,"[[B, 2*d_k_lin+d_v_lin, 1]]",[90],0,linear_attn,,1,model.layers.0.linear_attn,aten.silu.default,[],decode,False
92,linear_attn,,transpose,"[[B, 2*d_k_lin+d_v_lin, 1]]",,,"[[B, 1, 2*d_k_lin+d_v_lin]]",[91],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],decode,True
93,linear_attn,,split_with_sizes,"[[B, 1, 2*d_k_lin+d_v_lin]]",,,"[[B, 1, n_k*d_k], [B, 1, n_k*d_k], [B, 1, n_v*d_v]]",[92],0,linear_attn,,1,model.layers.0.linear_attn,aten.split_with_sizes.default,[],decode,True
94,linear_attn,,view,"[[B, 1, n_k*d_k]]",,,"[[B, 1, n_h_lin_k, d_head_lin_k]]",[93],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],decode,True
95,linear_attn,,view,"[[B, 1, n_k*d_k]]",,,"[[B, 1, n_h_lin_k, d_head_lin_k]]",[93],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],decode,True
96,linear_attn,,view,"[[B, 1, n_v*d_v]]",,,"[[B, 1, n_h_lin_v, d_head_lin_v]]",[93],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],decode,True
97,linear_attn,,sigmoid,"[[B, 1, n_h_lin_v]]",,,"[[B, 1, n_h_lin_v]]",[79],0,linear_attn,,1,model.layers.0.linear_attn,aten.sigmoid.default,[],decode,False
98,linear_attn,,_to_copy,[[n_h_lin_v]],,,[[n_h_lin_v]],[],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[model.layers.0.linear_attn.A_log],decode,True
99,linear_attn,,exp,[[n_h_lin_v]],,,[[n_h_lin_v]],[98],0,linear_attn,,1,model.layers.0.linear_attn,aten.exp.default,[model.layers.0.linear_attn.A_log],decode,False
100,linear_attn,,neg,[[n_h_lin_v]],,,[[n_h_lin_v]],[99],0,linear_attn,,1,model.layers.0.linear_attn,aten.neg.default,[],decode,False
101,linear_attn,,_to_copy,"[[B, 1, n_h_lin_v]]",,,"[[B, 1, n_h_lin_v]]",[83],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],decode,True
102,linear_attn,,elementwise_add,"[[B, 1, n_h_lin_v], [n_h_lin_v]]",,,"[[B, 1, n_h_lin_v]]",[101],0,linear_attn,,1,model.layers.0.linear_attn,aten.add.Tensor,[model.layers.0.linear_attn.dt_bias],decode,False
103,linear_attn,,softplus,"[[B, 1, n_h_lin_v]]",,,"[[B, 1, n_h_lin_v]]",[102],0,linear_attn,,1,model.layers.0.linear_attn,aten.softplus.default,[],decode,True
104,linear_attn,,elementwise_mul,"[[n_h_lin_v], [B, 1, n_h_lin_v]]",,,"[[B, 1, n_h_lin_v]]","[100, 103]",0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],decode,False
105,linear_attn,,unsqueeze,"[[B, 1, n_h_lin_k, d_head_lin_k]]",,,"[[B, 1, n_h_lin_k, 1, d_head_lin_k]]",[94],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],decode,True
106,linear_attn,,expand,"[[B, 1, n_h_lin_k, 1, d_head_lin_k]]",,,"[[B, 1, n_h_lin_k, n_v/n_k, d_head_lin_k]]",[105],0,linear_attn,,1,model.layers.0.linear_attn,aten.expand.default,[],decode,True
107,linear_attn,,clone,"[[B, 1, n_h_lin_k, n_v/n_k, d_head_lin_k]]",,,"[[B, 1, n_h_lin_k, n_v/n_k, d_head_lin_k]]",[106],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],decode,True
108,linear_attn,,view,"[[B, 1, n_h_lin_k, n_v/n_k, d_head_lin_k]]",,,"[[B, 1, n_h_lin_v, d_head_lin_k]]",[107],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],decode,True
109,linear_attn,,unsqueeze,"[[B, 1, n_h_lin_k, d_head_lin_k]]",,,"[[B, 1, n_h_lin_k, 1, d_head_lin_k]]",[95],0,linear_attn,,1,model.layers.0.linear_attn,aten.unsqueeze.default,[],decode,True
110,linear_attn,,expand,"[[B, 1, n_h_lin_k, 1, d_head_lin_k]]",,,"[[B, 1, n_h_lin_k, n_v/n_k, d_head_lin_k]]",[109],0,linear_attn,,1,model.layers.0.linear_attn,aten.expand.default,[],decode,True
111,linear_attn,,clone,"[[B, 1, n_h_lin_k, n_v/n_k, d_head_lin_k]]",,,"[[B, 1, n_h_lin_k, n_v/n_k, d_head_lin_k]]",[110],0,linear_attn,,1,model.layers.0.linear_attn,aten.clone.default,[],decode,True
112,linear_attn,,view,"[[B, 1, n_h_lin_k, n_v/n_k, d_head_lin_k]]",,,"[[B, 1, n_h_lin_v, d_head_lin_k]]",[111],0,linear_attn,,1,model.layers.0.linear_attn,aten.view.default,[],decode,True
113,linear_attn,,elementwise_mul,"[[B, 1, n_h_lin_v, d_head_lin_k], [B, 1, n_h_lin_v, d_head_lin_k]]",,,"[[B, 1, n_h_lin_v, d_head_lin_k]]",[108],0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],decode,False
114,linear_attn,,sum,"[[B, 1, n_h_lin_v, d_head_lin_k]]",,,"[[B, 1, n_h_lin_v, 1]]",[113],0,linear_attn,,1,model.layers.0.linear_attn,aten.sum.dim_IntList,[],decode,True
115,linear_attn,,elementwise_add,"[[B, 1, n_h_lin_v, 1]]",,,"[[B, 1, n_h_lin_v, 1]]",[114],0,linear_attn,,1,model.layers.0.linear_attn,aten.add.Tensor,[],decode,False
116,linear_attn,,rsqrt,"[[B, 1, n_h_lin_v, 1]]",,,"[[B, 1, n_h_lin_v, 1]]",[115],0,linear_attn,,1,model.layers.0.linear_attn,aten.rsqrt.default,[],decode,False
117,linear_attn,,elementwise_mul,"[[B, 1, n_h_lin_v, d_head_lin_k], [B, 1, n_h_lin_v, 1]]",,,"[[B, 1, n_h_lin_v, d_head_lin_k]]","[108, 116]",0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],decode,False
118,linear_attn,,elementwise_mul,"[[B, 1, n_h_lin_v, d_head_lin_k], [B, 1, n_h_lin_v, d_head_lin_k]]",,,"[[B, 1, n_h_lin_v, d_head_lin_k]]",[112],0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],decode,False
119,linear_attn,,sum,"[[B, 1, n_h_lin_v, d_head_lin_k]]",,,"[[B, 1, n_h_lin_v, 1]]",[118],0,linear_attn,,1,model.layers.0.linear_attn,aten.sum.dim_IntList,[],decode,True
120,linear_attn,,elementwise_add,"[[B, 1, n_h_lin_v, 1]]",,,"[[B, 1, n_h_lin_v, 1]]",[119],0,linear_attn,,1,model.layers.0.linear_attn,aten.add.Tensor,[],decode,False
121,linear_attn,,rsqrt,"[[B, 1, n_h_lin_v, 1]]",,,"[[B, 1, n_h_lin_v, 1]]",[120],0,linear_attn,,1,model.layers.0.linear_attn,aten.rsqrt.default,[],decode,False
122,linear_attn,,elementwise_mul,"[[B, 1, n_h_lin_v, d_head_lin_k], [B, 1, n_h_lin_v, 1]]",,,"[[B, 1, n_h_lin_v, d_head_lin_k]]","[112, 121]",0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],decode,False
123,linear_attn,,transpose,"[[B, 1, n_h_lin_v, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_head_lin_k]]",[117],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],decode,True
124,linear_attn,,_to_copy,"[[B, n_h_lin_v, 1, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_head_lin_k]]",[123],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],decode,True
125,linear_attn,,transpose,"[[B, 1, n_h_lin_v, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_head_lin_k]]",[122],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],decode,True
126,linear_attn,,_to_copy,"[[B, n_h_lin_v, 1, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_head_lin_k]]",[125],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],decode,True
127,linear_attn,,transpose,"[[B, 1, n_h_lin_v, d_head_lin_v]]",,,"[[B, n_h_lin_v, 1, d_head_lin_v]]",[96],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],decode,True
128,linear_attn,,_to_copy,"[[B, n_h_lin_v, 1, d_head_lin_v]]",,,"[[B, n_h_lin_v, 1, d_head_lin_v]]",[127],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],decode,True
129,linear_attn,,transpose,"[[B, 1, n_h_lin_v]]",,,"[[B, n_h_lin_v, 1]]",[97],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],decode,True
130,linear_attn,,_to_copy,"[[B, n_h_lin_v, 1]]",,,"[[B, n_h_lin_v, 1]]",[129],0,linear_attn,,1,model.layers.0.linear_attn,aten._to_copy.default,[],decode,True
131,linear_attn,,transpose,"[[B, 1, n_h_lin_v]]",,,"[[B, n_h_lin_v, 1]]",[104],0,linear_attn,,1,model.layers.0.linear_attn,aten.transpose.int,[],decode,True
132,linear_attn,,elementwise_mul,"[[B, n_h_lin_v, 1, d_head_lin_k]]",,,"[[B, n_h_lin_v, 1, d_head_lin_k]]",[124],0,linear_attn,,1,model.layers.0.linear_attn,aten.mul.Tensor,[],decode,False
133,linear_attn,,zeros,[],,,"[[B, n_h_lin_v, 1, d_head_lin_v]]",[],0,linear_attn,,1,model.layers.0.linear_attn,aten.zeros.default,[],decode,True
134,linear_attn,,select,"[[B, n_h_lin_v, 1, d_head_lin_k]]",,,"[[B, n_h_lin_v, d_head_lin_k]]",[132],0,linear_attn,,1,model.layers.0.linear_attn,aten.select.int,[],decode,True
135,linear_attn,,select,"[[B, n_h_lin_v, 1, d_head_lin_k]]",,,"[[B, n_h_lin_v, d_head_lin_k]]",[126],0,linear_attn,,1,model.layers.0.linear_attn,aten.select.int,[],decode,True
136,linear_attn,,select,"[[B, n_h_lin_v, 1, d_head_lin_v]]",,,"[[B, n_h_lin_v, d_head_lin_v]]",[128],0,linear_attn,,1,model.layers.0.linear_attn,aten.select.int,[],decode,True
137,linear_attn,,select,"[[B, n_h_lin_v, 1]]",,,"[[B, n_h_lin_v]]",[131],0,linear_attn,,1,model.layers.0.linear_attn,aten.select.int,[],decode,True
138,linear_attn,,exp,"[[B, n_h_lin_v]]",,,"[[B, n_h_lin_v]]",[137],0,linear_attn,,1,model.layers.0.linear_attn,aten.exp.default,[],decode,False
